***lapse on 4 step
***lapse on 1 step
***lapse on 6 step
***lapse on 8 step
***lapse on 1 step
***lapse on 2 step
***lapse on 1 step
***lapse on 2 step
***lapse on 3 step
***lapse on 2 step
***lapse on 7 step
***lapse on 1 step
***lapse on 2 step
***lapse on 6 step
***lapse on 1 step
***lapse on 3 step
***lapse on 2 step
***lapse on 7 step
***lapse on 9 step
***lapse on 7 step
***lapse on 2 step
***lapse on 4 step
***lapse on 2 step
***lapse on 3 step
***lapse on 1 step
***lapse on 8 step
***lapse on 3 step
***lapse on 5 step
***lapse on 3 step
***lapse on 6 step
***lapse on 3 step
***lapse on 5 step
***lapse on 1 step
***lapse on 9 step
***lapse on 10 step
***lapse on 7 step
***lapse on 9 step
***lapse on 7 step
***lapse on 1 step
***lapse on 4 step
***lapse on 1 step
***lapse on 1 step
***lapse on 6 step
***lapse on 12 step
***lapse on 7 step
***lapse on 7 step
***lapse on 3 step
***lapse on 8 step
***lapse on 2 step
***lapse on 5 step
***lapse on 4 step
***lapse on 10 step
***lapse on 5 step
***lapse on 3 step
***lapse on 9 step
***lapse on 3 step
***lapse on 4 step
***lapse on 7 step
***lapse on 2 step
***lapse on 6 step
***lapse on 6 step
***lapse on 11 step
***lapse on 3 step
***lapse on 6 step
***lapse on 12 step
***lapse on 13 step
***lapse on 1 step
***lapse on 2 step
***lapse on 10 step
***lapse on 3 step
***lapse on 1 step
***lapse on 6 step
***lapse on 2 step
***lapse on 6 step
***lapse on 4 step
***lapse on 2 step
***lapse on 3 step
***lapse on 10 step
***lapse on 10 step
***lapse on 3 step
***lapse on 8 step
***lapse on 11 step
***lapse on 3 step
***lapse on 1 step
***lapse on 4 step
***lapse on 1 step
***lapse on 2 step
***lapse on 12 step
***lapse on 4 step
***lapse on 2 step
***lapse on 4 step
***lapse on 5 step
***lapse on 1 step
***lapse on 5 step
***lapse on 2 step
***lapse on 6 step
***lapse on 6 step
***lapse on 3 step
***lapse on 2 step
***lapse on 2 step
***lapse on 4 step
***lapse on 4 step
***lapse on 4 step
***lapse on 7 step
***lapse on 11 step
***lapse on 6 step
***lapse on 4 step
***lapse on 4 step
***lapse on 3 step
***lapse on 1 step
***lapse on 4 step
***lapse on 1 step
***lapse on 11 step
***lapse on 9 step
***lapse on 3 step
***lapse on 4 step
***lapse on 1 step
***lapse on 7 step
***lapse on 13 step
***lapse on 12 step
***lapse on 2 step
***lapse on 2 step
***lapse on 7 step
***lapse on 5 step
***lapse on 1 step
***lapse on 1 step
***lapse on 11 step
***lapse on 3 step
***lapse on 1 step
***lapse on 4 step
***lapse on 7 step
***lapse on 1 step
***lapse on 7 step
***lapse on 2 step
***lapse on 1 step
***lapse on 2 step
***lapse on 2 step
***lapse on 2 step
***lapse on 10 step
***lapse on 2 step
***lapse on 4 step
***lapse on 2 step
***lapse on 7 step
***lapse on 6 step
***lapse on 13 step
***lapse on 2 step
***lapse on 6 step
***lapse on 5 step
***lapse on 10 step
***lapse on 6 step
***lapse on 8 step
***lapse on 2 step
***lapse on 1 step
***lapse on 12 step
***lapse on 2 step
***lapse on 1 step
***lapse on 8 step
***lapse on 1 step
***lapse on 1 step
***lapse on 1 step
***lapse on 5 step
***lapse on 6 step
***lapse on 1 step
***lapse on 2 step
***lapse on 9 step
***lapse on 2 step
sample step state instance alg 
***lapse on 13 step
0 0 8073218456495698396 Jam-7 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
0 1 -7093419952600340718 Jam-7 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
0 2 -7448280329616961418 Jam-7 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
0 3 8676655192844316468 Jam-7 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
0 4 -5108014318546153962 Jam-7 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
0 5 -1803098390372080103 Jam-7 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
0 6 -2308189817879661521 Jam-7 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
0 7 -5088639706037987725 Jam-7 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
0 8 -6794940041948103779 Jam-7 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
0 9 -6032304348125387942 Jam-7 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
0 10 8519645154967954743 Jam-7 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
0 11 -2320731223024206215 Jam-7 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
0 12 8625941811324152758 Jam-7 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
0 13 5402707259456379320 Jam-7 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
0 14 -7030101411825542325 Jam-7 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
0 15 -357723537091018418 Jam-7 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
***lapse on 11 step
1 0 8073218456495698396 Jam-7 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
1 1 -7093419952600340718 Jam-7 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
1 2 -1594583801098029616 Jam-7 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
1 3 -8336394314342664795 Jam-7 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
1 4 6631101635283659267 Jam-7 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
1 5 -2071529340159558208 Jam-7 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
1 6 -8165978687967059222 Jam-7 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
1 7 6562148848675765595 Jam-7 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
1 8 3062418826877250944 Jam-7 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
1 9 -4215187106130727869 Jam-7 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
1 10 -9038970953940688306 Jam-7 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
1 11 2242679029094368473 Jam-7 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
1 12 -3032808959513498729 Jam-7 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
1 13 -6557398132155731308 Jam-7 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
1 14 6567955197778839418 Jam-7 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
1 15 6039937819860886030 Jam-7 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
