A1IUH9D7N69VS:3FTF2T8WLSQDHTSZ1BJ7Q7MB14SW9H,initialized,0,,1518135524235
A1IUH9D7N69VS:3FTF2T8WLSQDHTSZ1BJ7Q7MB14SW9H,window_resize,0,"[1022, 662]",1518135524235
A1IUH9D7N69VS:3FTF2T8WLSQDHTSZ1BJ7Q7MB14SW9H,focus,899971,off,1518136424206
A1IUH9D7N69VS:3FTF2T8WLSQDHTSZ1BJ7Q7MB14SW9H,focus,688,on,1518136424894
A1ZTSCPETU3UJW:3XC1O3LBOTUGQEPEV3HM8W67X4RTLL,initialized,0,,1518135546209
A1ZTSCPETU3UJW:3XC1O3LBOTUGQEPEV3HM8W67X4RTLL,window_resize,0,"[1024, 713]",1518135546209
A1ZTSCPETU3UJW:3XC1O3LBOTUGQEPEV3HM8W67X4RTLL,window_resize,258682,"[1366, 677]",1518135804891
A2RCYLKY072XXO:3TAYZSBPLMG9ASQRWXURJVBCPLN2SH,initialized,0,,1518135527148
A2RCYLKY072XXO:3TAYZSBPLMG9ASQRWXURJVBCPLN2SH,window_resize,5,"[1366, 677]",1518135527153
A2RCYLKY072XXO:3TAYZSBPLMG9ASQRWXURJVBCPLN2SH,focus,858723,off,1518136385876
A2RCYLKY072XXO:3TAYZSBPLMG9ASQRWXURJVBCPLN2SH,focus,4004,on,1518136389880
A2RCYLKY072XXO:3TAYZSBPLMG9ASQRWXURJVBCPLN2SH,focus,0,off,1518136389880
A2RCYLKY072XXO:3TAYZSBPLMG9ASQRWXURJVBCPLN2SH,focus,21,on,1518136389901
A2RCYLKY072XXO:3TAYZSBPLMG9ASQRWXURJVBCPLN2SH,focus,1311906,off,1518137701807
A2RCYLKY072XXO:3TAYZSBPLMG9ASQRWXURJVBCPLN2SH,focus,3909,on,1518137705716
A2CHKF2A6F4MIX:3RXCAC0YISXH62JPHE9B485CNAL8G6,initialized,0,,1518135548151
A2CHKF2A6F4MIX:3RXCAC0YISXH62JPHE9B485CNAL8G6,window_resize,0,"[1024, 754]",1518135548151
AVI7K876BV3QL:3R3YRB5GRGBEU8DZYHI64ECYM60UAW,initialized,0,,1518140974037
AVI7K876BV3QL:3R3YRB5GRGBEU8DZYHI64ECYM60UAW,window_resize,0,"[1024, 768]",1518140974037
A3BXT78QXFC6F3:3E1QT0TDFQHV2TPK729EPKIS2ND8IY,initialized,0,,1518137028147
A3BXT78QXFC6F3:3E1QT0TDFQHV2TPK729EPKIS2ND8IY,window_resize,0,"[1024, 721]",1518137028147
A3BXT78QXFC6F3:3E1QT0TDFQHV2TPK729EPKIS2ND8IY,focus,180699,off,1518137208846
A3BXT78QXFC6F3:3E1QT0TDFQHV2TPK729EPKIS2ND8IY,window_resize,1529,"[1023, 701]",1518137210375
A3BXT78QXFC6F3:3E1QT0TDFQHV2TPK729EPKIS2ND8IY,focus,936,on,1518137211311
A3BXT78QXFC6F3:3E1QT0TDFQHV2TPK729EPKIS2ND8IY,focus,93971,off,1518137305282
A3BXT78QXFC6F3:3E1QT0TDFQHV2TPK729EPKIS2ND8IY,window_resize,1027,"[1022, 661]",1518137306309
A3BXT78QXFC6F3:3E1QT0TDFQHV2TPK729EPKIS2ND8IY,focus,1450,on,1518137307759
A3BXT78QXFC6F3:3E1QT0TDFQHV2TPK729EPKIS2ND8IY,focus,8128,off,1518137315887
A3BXT78QXFC6F3:3E1QT0TDFQHV2TPK729EPKIS2ND8IY,focus,29439,on,1518137345326
A3BXT78QXFC6F3:3E1QT0TDFQHV2TPK729EPKIS2ND8IY,focus,3427,off,1518137348753
A3BXT78QXFC6F3:3E1QT0TDFQHV2TPK729EPKIS2ND8IY,focus,216491,on,1518137565244
A3BXT78QXFC6F3:3E1QT0TDFQHV2TPK729EPKIS2ND8IY,focus,70192,off,1518137635436
A3BXT78QXFC6F3:3E1QT0TDFQHV2TPK729EPKIS2ND8IY,focus,236582,on,1518137872018
A3BXT78QXFC6F3:3E1QT0TDFQHV2TPK729EPKIS2ND8IY,window_resize,5024,"[1366, 677]",1518137877042
A1MTRZDRKNB9GV:3E1QT0TDFQHV2TPK729EPKIS2ND8IY,initialized,0,,1518138101470
A1MTRZDRKNB9GV:3E1QT0TDFQHV2TPK729EPKIS2ND8IY,window_resize,0,"[1920, 980]",1518138101470
A1MTRZDRKNB9GV:3E1QT0TDFQHV2TPK729EPKIS2ND8IY,focus,20337,on,1518138121807
A1MTRZDRKNB9GV:3E1QT0TDFQHV2TPK729EPKIS2ND8IY,focus,139,off,1518138121946
A1MTRZDRKNB9GV:3E1QT0TDFQHV2TPK729EPKIS2ND8IY,focus,15762,on,1518138137708
