A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,initialized,0,,1517522104845
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,window_resize,0,"[1024, 768]",1517522104845
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,6733,off,1517522111578
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,2345,on,1517522113923
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,window_resize,1143,"[1280, 974]",1517522115066
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,window_resize,818241,"[1024, 768]",1517522933307
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,1336,off,1517522934643
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,30721,on,1517522965364
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,window_resize,4102,"[1280, 974]",1517522969466
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,145727,off,1517523115193
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,33585,on,1517523148778
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,526779,off,1517523675557
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,99691,on,1517523775248
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,window_resize,609071,"[1024, 768]",1517524384319
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,window_resize,2236,"[1280, 974]",1517524386555
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,window_resize,1330919,"[1024, 768]",1517525717474
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,window_resize,1511,"[1280, 974]",1517525718985
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,5652,off,1517525724637
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,4133,on,1517525728770
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,window_resize,24915,"[1024, 768]",1517525753685
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,window_resize,7812,"[1280, 974]",1517525761497
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,window_resize,184213,"[1024, 768]",1517525945710
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,window_resize,973,"[1280, 974]",1517525946683
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,window_resize,1002,"[1024, 768]",1517525947685
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,window_resize,1247,"[1280, 974]",1517525948932
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,window_resize,257057,"[1024, 768]",1517526205989
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,3009,off,1517526208998
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,269932,on,1517526478930
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,window_resize,3051,"[1280, 974]",1517526481981
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,2217,off,1517526484198
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,4544,on,1517526488742
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,window_resize,1086,"[1024, 768]",1517526489828
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,624,off,1517526490452
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,20344,on,1517526510796
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,1657,off,1517526512453
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,1743,on,1517526514196
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,4,off,1517526514200
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,21,on,1517526514221
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,427,off,1517526514648
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,3784,on,1517526518432
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,1,off,1517526518433
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,12,on,1517526518445
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,4,off,1517526518449
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,1876,on,1517526520325
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,1515,off,1517526521840
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,11362,on,1517526533202
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,4617,off,1517526537819
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,5,on,1517526537824
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,911,off,1517526538735
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,678774,on,1517527217509
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,5609,off,1517527223118
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,57000,on,1517527280118
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,window_resize,2046,"[1280, 974]",1517527282164
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,3353,off,1517527285517
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,1561,on,1517527287078
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,2,off,1517527287080
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,22,on,1517527287102
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,384,off,1517527287486
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,2734,on,1517527290220
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,1,off,1517527290221
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,11,on,1517527290232
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,4,off,1517527290236
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,2072,on,1517527292308
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,1298,off,1517527293606
A1NT8BT94ME6F5:31LM9EDVOM0C0BWUVMJXJINN3QPJNI,focus,818113,on,1517528111719
