Rec(t='1493058846.01', event='commit_move', piece='c', move_nu='5', move='(5, 0, 2)', instance='Jam-11'),23,211386,1923098,91098,782
Rec(t='1493058849.95', event='commit_move', piece='l', move_nu='6', move='(1, 5, 3)', instance='Jam-11'),23,212000,1927370,92090,785
Rec(t='1493058866.07', event='commit_move', piece='w', move_nu='7', move='(3, 3, 3)', instance='Jam-11'),22,99693,903222,40842,785
Rec(t='1493058869.31', event='commit_move', piece='r', move_nu='8', move='(1, 2, 2)', instance='Jam-11'),23,214013,1938153,82148,785
Rec(t='1493058873.11', event='commit_move', piece='B', move_nu='9', move='(0, 1, 3)', instance='Jam-11'),24,354451,3203963,135546,785
Rec(t='1493058882.4', event='commit_move', piece='l', move_nu='10', move='(0, 5, 3)', instance='Jam-11'),24,123513,1110819,50769,782
Rec(t='1493058887.02', event='commit_move', piece='w', move_nu='11', move='(1, 3, 3)', instance='Jam-11'),25,502068,4567147,198667,785
Rec(t='1493058907.06', event='commit_move', piece='c', move_nu='12', move='(5, 4, 2)', instance='Jam-11'),25,67630,586354,21108,785
Rec(t='1493058912.46', event='commit_move', piece='w', move_nu='13', move='(3, 3, 3)', instance='Jam-11'),26,132601,1144279,37050,785
Rec(t='1493058940.81', event='commit_move', piece='w', move_nu='14', move='(1, 3, 3)', instance='Jam-11'),25,66934,580475,20864,785
