Rec(t='1489783809.85', event='commit_move', piece='l', move_nu='1', move='(4, 3, 2)', instance='Jam-13') 21
Rec(t='1489783811.59', event='commit_move', piece='m', move_nu='2', move='(3, 3, 2)', instance='Jam-13') 23
Rec(t='1489783827.96', event='commit_move', piece='g', move_nu='3', move='(1, 3, 2)', instance='Jam-13') 22
Rec(t='1489783829.63', event='commit_move', piece='B', move_nu='4', move='(2, 3, 2)', instance='Jam-13') 20
Rec(t='1489783831.46', event='commit_move', piece='r', move_nu='5', move='(0, 2, 2)', instance='Jam-13') 15
Rec(t='1489783836.03', event='commit_move', piece='m', move_nu='6', move='(3, 1, 2)', instance='Jam-13') 14
Rec(t='1489783837.85', event='commit_move', piece='l', move_nu='7', move='(3, 3, 2)', instance='Jam-13') 14
Rec(t='1489783838.97', event='commit_move', piece='w', move_nu='8', move='(3, 4, 2)', instance='Jam-13') 14
Rec(t='1489783840.17', event='commit_move', piece='t', move_nu='9', move='(3, 5, 2)', instance='Jam-13') 15
Rec(t='1489783842.24', event='commit_move', piece='y', move_nu='10', move='(5, 3, 3)', instance='Jam-13') 16
Rec(t='1489783843.82', event='commit_move', piece='r', move_nu='11', move='(1, 2, 2)', instance='Jam-13') 17
Rec(t='1489783846.32', event='commit_move', piece='o', move_nu='12', move='(0, 1, 3)', instance='Jam-13') 18
Rec(t='1489783848.19', event='commit_move', piece='p', move_nu='13', move='(0, 5, 2)', instance='Jam-13') 19
Rec(t='1489783851.81', event='commit_move', piece='M', move_nu='14', move='(4, 1, 2)', instance='Jam-13') 18
Rec(t='1489783853.57', event='commit_move', piece='c', move_nu='15', move='(4, 0, 2)', instance='Jam-13') 17
Rec(t='1489783855.14', event='commit_move', piece='b', move_nu='16', move='(2, 0, 2)', instance='Jam-13') 18
Rec(t='1489783871.02', event='commit_move', piece='p', move_nu='17', move='(1, 5, 2)', instance='Jam-13') 16
Rec(t='1489783872.58', event='commit_move', piece='o', move_nu='18', move='(0, 3, 3)', instance='Jam-13') 10
Rec(t='1489783875.05', event='commit_move', piece='r', move_nu='19', move='(0, 2, 2)', instance='Jam-13') 9
Rec(t='1489783882.72', event='commit_move', piece='b', move_nu='20', move='(0, 0, 2)', instance='Jam-13') 8
Rec(t='1489783886.41', event='commit_move', piece='B', move_nu='21', move='(2, 0, 2)', instance='Jam-13') 6
Rec(t='1489783887.54', event='commit_move', piece='m', move_nu='22', move='(3, 0, 2)', instance='Jam-13') 7
Rec(t='1489783888.96', event='commit_move', piece='l', move_nu='23', move='(2, 3, 2)', instance='Jam-13') 4
Rec(t='1489783890.11', event='commit_move', piece='w', move_nu='24', move='(2, 4, 2)', instance='Jam-13') 3
Rec(t='1489783891.73', event='commit_move', piece='M', move_nu='25', move='(4, 3, 2)', instance='Jam-13') 2
Rec(t='1489783893.33', event='win', piece='r', move_nu='26', move='(4, 2, 2)', instance='Jam-13') 2
Rec(t='1489783577.55', event='start', piece='None', move_nu='0', move='None', instance='Jam-12') 19
Rec(t='1489783593.4', event='commit_move', piece='y', move_nu='0', move='(3, 0, 2)', instance='Jam-12') 18
Rec(t='1489783594.73', event='commit_move', piece='M', move_nu='1', move='(2, 0, 3)', instance='Jam-12') 17
Rec(t='1489783596.25', event='commit_move', piece='w', move_nu='2', move='(0, 3, 3)', instance='Jam-12') 16
Rec(t='1489783598.03', event='commit_move', piece='c', move_nu='3', move='(4, 1, 2)', instance='Jam-12') 15
Rec(t='1489783616.91', event='commit_move', piece='w', move_nu='4', move='(3, 3, 3)', instance='Jam-12') 14
Rec(t='1489783618.73', event='commit_move', piece='l', move_nu='5', move='(3, 5, 3)', instance='Jam-12') 13
Rec(t='1489783620.68', event='commit_move', piece='M', move_nu='6', move='(2, 3, 3)', instance='Jam-12') 11
Rec(t='1489783622.81', event='commit_move', piece='y', move_nu='7', move='(1, 0, 2)', instance='Jam-12') 10
Rec(t='1489783624.03', event='commit_move', piece='c', move_nu='8', move='(4, 0, 2)', instance='Jam-12') 9
Rec(t='1489783626.15', event='commit_move', piece='r', move_nu='9', move='(3, 2, 2)', instance='Jam-12') 8
Rec(t='1489783628.43', event='commit_move', piece='b', move_nu='10', move='(0, 1, 2)', instance='Jam-12') 7
Rec(t='1489783629.7', event='commit_move', piece='y', move_nu='11', move='(0, 0, 2)', instance='Jam-12') 6
Rec(t='1489783631.22', event='commit_move', piece='M', move_nu='12', move='(2, 0, 3)', instance='Jam-12') 5
Rec(t='1489783633.17', event='commit_move', piece='w', move_nu='13', move='(0, 3, 3)', instance='Jam-12') 4
Rec(t='1489783635.48', event='commit_move', piece='l', move_nu='14', move='(0, 5, 3)', instance='Jam-12') 3
Rec(t='1489783637.17', event='commit_move', piece='B', move_nu='15', move='(5, 3, 3)', instance='Jam-12') 2
Rec(t='1489783637.95', event='win', piece='r', move_nu='16', move='(4, 2, 2)', instance='Jam-12') 2
Rec(t='1489784003.41', event='start', piece='None', move_nu='0', move='None', instance='Jam-15') 24
Rec(t='1489784049.86', event='commit_move', piece='n', move_nu='0', move='(4, 5, 2)', instance='Jam-15') 23
Rec(t='1489784051.05', event='commit_move', piece='t', move_nu='1', move='(2, 5, 2)', instance='Jam-15') 22
Rec(t='1489784052.69', event='commit_move', piece='w', move_nu='2', move='(0, 3, 3)', instance='Jam-15') 21
Rec(t='1489784053.94', event='commit_move', piece='p', move_nu='3', move='(1, 3, 3)', instance='Jam-15') 20
Rec(t='1489784056.69', event='commit_move', piece='r', move_nu='4', move='(0, 2, 2)', instance='Jam-15') 19
Rec(t='1489784067.43', event='commit_move', piece='g', move_nu='5', move='(2, 2, 2)', instance='Jam-15') 18
Rec(t='1489784068.83', event='commit_move', piece='l', move_nu='6', move='(3, 2, 2)', instance='Jam-15') 17
Rec(t='1489784071.73', event='commit_move', piece='m', move_nu='7', move='(2, 4, 2)', instance='Jam-15') 16
Rec(t='1489784073.13', event='commit_move', piece='y', move_nu='8', move='(4, 2, 3)', instance='Jam-15') 15
Rec(t='1489784074.53', event='commit_move', piece='o', move_nu='9', move='(5, 2, 3)', instance='Jam-15') 14
Rec(t='1489784079.72', event='commit_move', piece='B', move_nu='10', move='(4, 1, 2)', instance='Jam-15') 13
Rec(t='1489784080.99', event='commit_move', piece='b', move_nu='11', move='(0, 0, 2)', instance='Jam-15') 12
Rec(t='1489784082.36', event='commit_move', piece='c', move_nu='12', move='(4, 0, 2)', instance='Jam-15') 11
Rec(t='1489784085.67', event='commit_move', piece='g', move_nu='13', move='(2, 0, 2)', instance='Jam-15') 10
Rec(t='1489784087.61', event='commit_move', piece='l', move_nu='14', move='(3, 0, 2)', instance='Jam-15') 9
Rec(t='1489784094.14', event='commit_move', piece='r', move_nu='15', move='(2, 2, 2)', instance='Jam-15') 8
Rec(t='1489784095.49', event='commit_move', piece='w', move_nu='16', move='(0, 2, 3)', instance='Jam-15') 7
Rec(t='1489784096.8', event='commit_move', piece='p', move_nu='17', move='(1, 2, 3)', instance='Jam-15') 6
Rec(t='1489784098.31', event='commit_move', piece='t', move_nu='18', move='(0, 5, 2)', instance='Jam-15') 5
Rec(t='1489784100.23', event='commit_move', piece='n', move_nu='19', move='(2, 5, 2)', instance='Jam-15') 4
Rec(t='1489784101.88', event='commit_move', piece='y', move_nu='20', move='(4, 3, 3)', instance='Jam-15') 3
Rec(t='1489784103.25', event='commit_move', piece='o', move_nu='21', move='(5, 3, 3)', instance='Jam-15') 2
Rec(t='1489784104.37', event='win', piece='r', move_nu='22', move='(4, 2, 2)', instance='Jam-15') 2
Rec(t='1489783309.96', event='start', piece='None', move_nu='0', move='None', instance='Jam-11') 27
Rec(t='1489783331.77', event='commit_move', piece='B', move_nu='0', move='(0, 3, 3)', instance='Jam-11') 26
Rec(t='1489783332.95', event='commit_move', piece='r', move_nu='1', move='(0, 2, 2)', instance='Jam-11') 25
Rec(t='1489783334.28', event='commit_move', piece='b', move_nu='2', move='(0, 0, 2)', instance='Jam-11') 26
Rec(t='1489783335.9', event='commit_move', piece='y', move_nu='3', move='(2, 0, 2)', instance='Jam-11') 25
Rec(t='1489783337.95', event='commit_move', piece='w', move_nu='4', move='(1, 3, 3)', instance='Jam-11') 24
Rec(t='1489783340.75', event='commit_move', piece='c', move_nu='5', move='(5, 0, 2)', instance='Jam-11') 24
Rec(t='1489783349.24', event='commit_move', piece='r', move_nu='6', move='(1, 2, 2)', instance='Jam-11') 25
Rec(t='1489783385.84', event='commit_move', piece='r', move_nu='7', move='(0, 2, 2)', instance='Jam-11') 24
Rec(t='1489783387.21', event='commit_move', piece='w', move_nu='8', move='(3, 3, 3)', instance='Jam-11') 23
Rec(t='1489783388.71', event='commit_move', piece='l', move_nu='9', move='(3, 5, 3)', instance='Jam-11') 22
Rec(t='1489783391.3', event='commit_move', piece='y', move_nu='10', move='(2, 4, 2)', instance='Jam-11') 21
Rec(t='1489783393.4', event='commit_move', piece='b', move_nu='11', move='(1, 0, 2)', instance='Jam-11') 20
Rec(t='1489783394.65', event='commit_move', piece='r', move_nu='12', move='(1, 2, 2)', instance='Jam-11') 19
Rec(t='1489783396.7', event='commit_move', piece='B', move_nu='13', move='(0, 0, 3)', instance='Jam-11') 18
Rec(t='1489783408.9', event='start', piece='None', move_nu='0', move='None', instance='Jam-11') 27
Rec(t='1489783480.01', event='commit_move', piece='B', move_nu='0', move='(0, 3, 3)', instance='Jam-11') 26
Rec(t='1489783481.42', event='commit_move', piece='r', move_nu='1', move='(0, 2, 2)', instance='Jam-11') 25
Rec(t='1489783482.51', event='commit_move', piece='b', move_nu='2', move='(0, 0, 2)', instance='Jam-11') 26
Rec(t='1489783484.41', event='commit_move', piece='y', move_nu='3', move='(2, 0, 2)', instance='Jam-11') 25
Rec(t='1489783486.39', event='commit_move', piece='r', move_nu='4', move='(1, 2, 2)', instance='Jam-11') 26
Rec(t='1489783488.48', event='commit_move', piece='B', move_nu='5', move='(0, 1, 3)', instance='Jam-11') 27
Rec(t='1489783502.13', event='commit_move', piece='l', move_nu='6', move='(0, 5, 3)', instance='Jam-11') 28
Rec(t='1489783503.42', event='commit_move', piece='w', move_nu='7', move='(2, 3, 3)', instance='Jam-11') 27
Rec(t='1489783505.4', event='commit_move', piece='c', move_nu='8', move='(5, 0, 2)', instance='Jam-11') 26
Rec(t='1489783507.24', event='commit_move', piece='l', move_nu='9', move='(3, 5, 3)', instance='Jam-11') 25
Rec(t='1489783509.02', event='commit_move', piece='B', move_nu='10', move='(0, 3, 3)', instance='Jam-11') 24
Rec(t='1489783511.12', event='commit_move', piece='r', move_nu='11', move='(0, 2, 2)', instance='Jam-11') 23
Rec(t='1489783512.35', event='commit_move', piece='w', move_nu='12', move='(3, 3, 3)', instance='Jam-11') 22
Rec(t='1489783518.18', event='commit_move', piece='y', move_nu='13', move='(2, 4, 2)', instance='Jam-11') 21
Rec(t='1489783519.31', event='commit_move', piece='r', move_nu='14', move='(1, 2, 2)', instance='Jam-11') 20
Rec(t='1489783523.84', event='commit_move', piece='b', move_nu='15', move='(1, 0, 2)', instance='Jam-11') 19
Rec(t='1489783525.81', event='commit_move', piece='B', move_nu='16', move='(0, 0, 3)', instance='Jam-11') 18
Rec(t='1489783532.93', event='commit_move', piece='w', move_nu='17', move='(0, 3, 3)', instance='Jam-11') 17
Rec(t='1489783538.07', event='commit_move', piece='M', move_nu='18', move='(3, 2, 3)', instance='Jam-11') 16
Rec(t='1489783540.74', event='commit_move', piece='c', move_nu='19', move='(5, 3, 2)', instance='Jam-11') 16
Rec(t='1489783545.52', event='commit_move', piece='b', move_nu='20', move='(4, 0, 2)', instance='Jam-11') 15
Rec(t='1489783547.11', event='commit_move', piece='M', move_nu='21', move='(3, 0, 3)', instance='Jam-11') 14
Rec(t='1489783548.57', event='commit_move', piece='w', move_nu='22', move='(2, 3, 3)', instance='Jam-11') 14
Rec(t='1489783550.42', event='commit_move', piece='B', move_nu='23', move='(0, 3, 3)', instance='Jam-11') 13
Rec(t='1489783557.91', event='commit_move', piece='c', move_nu='24', move='(5, 1, 2)', instance='Jam-11') 12
Rec(t='1489783559.05', event='commit_move', piece='w', move_nu='25', move='(3, 3, 3)', instance='Jam-11') 11
Rec(t='1489783561.43', event='commit_move', piece='r', move_nu='26', move='(0, 2, 2)', instance='Jam-11') 10
Rec(t='1489783563.6', event='commit_move', piece='y', move_nu='27', move='(2, 0, 2)', instance='Jam-11') 9
Rec(t='1489783564.87', event='commit_move', piece='r', move_nu='28', move='(1, 2, 2)', instance='Jam-11') 8
Rec(t='1489783566.77', event='commit_move', piece='B', move_nu='29', move='(0, 0, 3)', instance='Jam-11') 6
Rec(t='1489783568.68', event='commit_move', piece='w', move_nu='30', move='(0, 3, 3)', instance='Jam-11') 5
Rec(t='1489783570.54', event='commit_move', piece='l', move_nu='31', move='(0, 5, 3)', instance='Jam-11') 4
Rec(t='1489783572.4', event='commit_move', piece='M', move_nu='32', move='(3, 3, 3)', instance='Jam-11') 3
Rec(t='1489783574.17', event='commit_move', piece='c', move_nu='33', move='(5, 4, 2)', instance='Jam-11') 2
Rec(t='1489783575.42', event='win', piece='r', move_nu='34', move='(4, 2, 2)', instance='Jam-11') 2
