subject,instance,h_epsilon,learning_iter,trials
andra.log,Jam-1,0.675256218227,3,21
andra.log,Jam-2,0.675256218227,3,2
andra.log,Jam-3,0.675256218227,3,21
andra.log,Jam-4,0.675256218227,3,21
andra.log,Jam-5,0.675256218227,3,21
andra.log,Jam-6,0.675256218227,3,21
andra.log,Jam-7,0.675256218227,3,21
andra.log,Jam-8,0.675256218227,3,21
andra.log,Jam-9,0.675256218227,3,1
andra.log,Jam-10,0.675256218227,3,21
andra.log,Jam-1,0.238516425672,3,21
andra.log,Jam-2,0.238516425672,3,21
andra.log,Jam-3,0.238516425672,3,21
andra.log,Jam-4,0.238516425672,3,21
andra.log,Jam-5,0.238516425672,3,21
andra.log,Jam-6,0.238516425672,3,21
andra.log,Jam-7,0.238516425672,3,11
andra.log,Jam-8,0.238516425672,3,21
andra.log,Jam-9,0.238516425672,3,1
andra.log,Jam-10,0.238516425672,3,21
andra.log,Jam-1,0.238516425672,3,21
andra.log,Jam-2,0.238516425672,3,21
andra.log,Jam-3,0.238516425672,3,21
andra.log,Jam-4,0.238516425672,3,21
andra.log,Jam-5,0.238516425672,3,21
andra.log,Jam-6,0.238516425672,3,21
andra.log,Jam-7,0.238516425672,3,21
andra.log,Jam-8,0.238516425672,3,21
andra.log,Jam-9,0.238516425672,3,1
andra.log,Jam-10,0.238516425672,3,21
andra.log,Jam-1,0.708538795841,3,21
andra.log,Jam-2,0.708538795841,3,21
andra.log,Jam-3,0.708538795841,3,21
andra.log,Jam-4,0.708538795841,3,21
andra.log,Jam-5,0.708538795841,3,21
andra.log,Jam-6,0.708538795841,3,21
andra.log,Jam-7,0.708538795841,3,21
andra.log,Jam-8,0.708538795841,3,21
andra.log,Jam-9,0.708538795841,3,1
andra.log,Jam-10,0.708538795841,3,21
andra.log,Jam-1,0.730998522056,3,21
andra.log,Jam-2,0.730998522056,3,21
andra.log,Jam-3,0.730998522056,3,21
andra.log,Jam-4,0.730998522056,3,21
andra.log,Jam-5,0.730998522056,3,21
andra.log,Jam-6,0.730998522056,3,21
andra.log,Jam-7,0.730998522056,3,21
andra.log,Jam-8,0.730998522056,3,21
andra.log,Jam-9,0.730998522056,3,1
andra.log,Jam-10,0.730998522056,3,21
andra.log,Jam-1,0.730998522056,3,21
andra.log,Jam-2,0.730998522056,3,21
andra.log,Jam-3,0.730998522056,3,21
andra.log,Jam-4,0.730998522056,3,21
andra.log,Jam-5,0.730998522056,3,21
andra.log,Jam-6,0.730998522056,3,21
andra.log,Jam-7,0.730998522056,3,21
andra.log,Jam-8,0.730998522056,3,21
andra.log,Jam-9,0.730998522056,3,1
andra.log,Jam-10,0.730998522056,3,21
andra.log,Jam-1,0.933476781444,3,21
andra.log,Jam-2,0.933476781444,3,21
andra.log,Jam-3,0.933476781444,3,21
andra.log,Jam-4,0.933476781444,3,21
andra.log,Jam-5,0.933476781444,3,21
andra.log,Jam-6,0.933476781444,3,21
andra.log,Jam-7,0.933476781444,3,21
andra.log,Jam-8,0.933476781444,3,21
andra.log,Jam-9,0.933476781444,3,1
andra.log,Jam-10,0.933476781444,3,21
andra.log,Jam-1,0.933476781444,1,21
andra.log,Jam-2,0.933476781444,1,21
andra.log,Jam-3,0.933476781444,1,21
andra.log,Jam-4,0.933476781444,1,21
andra.log,Jam-5,0.933476781444,1,21
andra.log,Jam-6,0.933476781444,1,21
andra.log,Jam-7,0.933476781444,1,21
andra.log,Jam-8,0.933476781444,1,21
andra.log,Jam-9,0.933476781444,1,1
andra.log,Jam-10,0.933476781444,1,21
andra.log,Jam-1,0.933476781444,2,21
andra.log,Jam-2,0.933476781444,2,21
andra.log,Jam-3,0.933476781444,2,21
andra.log,Jam-4,0.933476781444,2,21
andra.log,Jam-5,0.933476781444,2,21
andra.log,Jam-6,0.933476781444,2,21
andra.log,Jam-7,0.933476781444,2,21
andra.log,Jam-8,0.933476781444,2,21
andra.log,Jam-9,0.933476781444,2,1
andra.log,Jam-10,0.933476781444,2,21
andra.log,Jam-1,0.978877418328,2,21
andra.log,Jam-2,0.978877418328,2,21
andra.log,Jam-3,0.978877418328,2,21
andra.log,Jam-4,0.978877418328,2,21
andra.log,Jam-5,0.978877418328,2,21
andra.log,Jam-6,0.978877418328,2,21
andra.log,Jam-7,0.978877418328,2,21
andra.log,Jam-8,0.978877418328,2,21
andra.log,Jam-9,0.978877418328,2,1
andra.log,Jam-10,0.978877418328,2,21
andra.log,Jam-1,0.978877418328,1,21
andra.log,Jam-2,0.978877418328,1,21
andra.log,Jam-3,0.978877418328,1,21
andra.log,Jam-4,0.978877418328,1,21
andra.log,Jam-5,0.978877418328,1,21
andra.log,Jam-6,0.978877418328,1,21
andra.log,Jam-7,0.978877418328,1,21
andra.log,Jam-8,0.978877418328,1,21
andra.log,Jam-9,0.978877418328,1,1
andra.log,Jam-10,0.978877418328,1,21
andra.log,Jam-1,0.876605055956,1,21
andra.log,Jam-2,0.876605055956,1,21
andra.log,Jam-3,0.876605055956,1,21
andra.log,Jam-4,0.876605055956,1,21
andra.log,Jam-5,0.876605055956,1,21
andra.log,Jam-6,0.876605055956,1,21
andra.log,Jam-7,0.876605055956,1,21
andra.log,Jam-8,0.876605055956,1,21
andra.log,Jam-9,0.876605055956,1,1
andra.log,Jam-10,0.876605055956,1,21
andra.log,Jam-1,0.876605055956,2,21
andra.log,Jam-2,0.876605055956,2,21
andra.log,Jam-3,0.876605055956,2,21
andra.log,Jam-4,0.876605055956,2,21
andra.log,Jam-5,0.876605055956,2,21
andra.log,Jam-6,0.876605055956,2,21
andra.log,Jam-7,0.876605055956,2,21
andra.log,Jam-8,0.876605055956,2,21
andra.log,Jam-9,0.876605055956,2,1
andra.log,Jam-10,0.876605055956,2,21
andra.log,Jam-1,0.876605055956,3,21
andra.log,Jam-2,0.876605055956,3,21
andra.log,Jam-3,0.876605055956,3,21
andra.log,Jam-4,0.876605055956,3,21
andra.log,Jam-5,0.876605055956,3,21
andra.log,Jam-6,0.876605055956,3,21
andra.log,Jam-7,0.876605055956,3,21
andra.log,Jam-8,0.876605055956,3,21
andra.log,Jam-9,0.876605055956,3,1
andra.log,Jam-10,0.876605055956,3,21
andra.log,Jam-1,0.418283360982,3,21
andra.log,Jam-2,0.418283360982,3,21
andra.log,Jam-3,0.418283360982,3,21
andra.log,Jam-4,0.418283360982,3,21
andra.log,Jam-5,0.418283360982,3,21
andra.log,Jam-6,0.418283360982,3,21
andra.log,Jam-7,0.418283360982,3,21
andra.log,Jam-8,0.418283360982,3,21
andra.log,Jam-9,0.418283360982,3,1
andra.log,Jam-10,0.418283360982,3,21
andra.log,Jam-1,0.460775896697,3,21
andra.log,Jam-2,0.460775896697,3,21
andra.log,Jam-3,0.460775896697,3,21
andra.log,Jam-4,0.460775896697,3,21
andra.log,Jam-5,0.460775896697,3,21
andra.log,Jam-6,0.460775896697,3,21
andra.log,Jam-7,0.460775896697,3,21
andra.log,Jam-8,0.460775896697,3,21
andra.log,Jam-9,0.460775896697,3,1
andra.log,Jam-10,0.460775896697,3,21
andra.log,Jam-1,0.460775896697,1,21
andra.log,Jam-2,0.460775896697,1,21
andra.log,Jam-3,0.460775896697,1,21
andra.log,Jam-4,0.460775896697,1,21
andra.log,Jam-5,0.460775896697,1,21
andra.log,Jam-6,0.460775896697,1,21
andra.log,Jam-7,0.460775896697,1,21
andra.log,Jam-8,0.460775896697,1,21
andra.log,Jam-9,0.460775896697,1,1
andra.log,Jam-10,0.460775896697,1,21
andra.log,Jam-1,0.460775896697,3,21
andra.log,Jam-2,0.460775896697,3,21
andra.log,Jam-3,0.460775896697,3,21
andra.log,Jam-4,0.460775896697,3,21
andra.log,Jam-5,0.460775896697,3,21
andra.log,Jam-6,0.460775896697,3,21
andra.log,Jam-7,0.460775896697,3,21
andra.log,Jam-8,0.460775896697,3,21
andra.log,Jam-9,0.460775896697,3,1
andra.log,Jam-10,0.460775896697,3,21
andra.log,Jam-1,0.460775896697,3,21
andra.log,Jam-2,0.460775896697,3,21
andra.log,Jam-3,0.460775896697,3,21
andra.log,Jam-4,0.460775896697,3,21
andra.log,Jam-5,0.460775896697,3,21
andra.log,Jam-6,0.460775896697,3,21
andra.log,Jam-7,0.460775896697,3,21
andra.log,Jam-8,0.460775896697,3,21
andra.log,Jam-9,0.460775896697,3,1
andra.log,Jam-10,0.460775896697,3,21
andra.log,Jam-1,0.654105946063,3,21
andra.log,Jam-2,0.654105946063,3,21
andra.log,Jam-3,0.654105946063,3,21
andra.log,Jam-4,0.654105946063,3,21
andra.log,Jam-5,0.654105946063,3,21
andra.log,Jam-6,0.654105946063,3,21
andra.log,Jam-7,0.654105946063,3,21
andra.log,Jam-8,0.654105946063,3,21
andra.log,Jam-9,0.654105946063,3,1
andra.log,Jam-10,0.654105946063,3,21
andra.log,Jam-1,0.0392288221565,3,21
andra.log,Jam-2,0.0392288221565,3,21
andra.log,Jam-3,0.0392288221565,3,21
andra.log,Jam-4,0.0392288221565,3,21
andra.log,Jam-5,0.0392288221565,3,21
andra.log,Jam-6,0.0392288221565,3,21
andra.log,Jam-7,0.0392288221565,3,21
andra.log,Jam-8,0.0392288221565,3,21
andra.log,Jam-9,0.0392288221565,3,1
andra.log,Jam-10,0.0392288221565,3,21
andra.log,Jam-1,0.0392288221565,1,21
andra.log,Jam-2,0.0392288221565,1,21
andra.log,Jam-3,0.0392288221565,1,21
andra.log,Jam-4,0.0392288221565,1,21
andra.log,Jam-5,0.0392288221565,1,21
andra.log,Jam-6,0.0392288221565,1,21
andra.log,Jam-7,0.0392288221565,1,21
andra.log,Jam-8,0.0392288221565,1,21
andra.log,Jam-9,0.0392288221565,1,1
andra.log,Jam-10,0.0392288221565,1,21
andra.log,Jam-1,0.0392288221565,3,21
andra.log,Jam-2,0.0392288221565,3,21
andra.log,Jam-3,0.0392288221565,3,21
andra.log,Jam-4,0.0392288221565,3,21
andra.log,Jam-5,0.0392288221565,3,21
andra.log,Jam-6,0.0392288221565,3,21
andra.log,Jam-7,0.0392288221565,3,21
andra.log,Jam-8,0.0392288221565,3,21
andra.log,Jam-9,0.0392288221565,3,1
andra.log,Jam-10,0.0392288221565,3,21
andra.log,Jam-1,0.0392288221565,1,21
andra.log,Jam-2,0.0392288221565,1,21
andra.log,Jam-3,0.0392288221565,1,21
andra.log,Jam-4,0.0392288221565,1,21
andra.log,Jam-5,0.0392288221565,1,21
andra.log,Jam-6,0.0392288221565,1,21
andra.log,Jam-7,0.0392288221565,1,21
andra.log,Jam-8,0.0392288221565,1,21
andra.log,Jam-9,0.0392288221565,1,1
andra.log,Jam-10,0.0392288221565,1,21
andra.log,Jam-1,0.380143331656,1,21
andra.log,Jam-2,0.380143331656,1,21
andra.log,Jam-3,0.380143331656,1,21
andra.log,Jam-4,0.380143331656,1,21
andra.log,Jam-5,0.380143331656,1,21
andra.log,Jam-6,0.380143331656,1,21
andra.log,Jam-7,0.380143331656,1,21
andra.log,Jam-8,0.380143331656,1,21
andra.log,Jam-9,0.380143331656,1,1
andra.log,Jam-10,0.380143331656,1,21
andra.log,Jam-1,0.622805528978,1,21
andra.log,Jam-2,0.622805528978,1,21
andra.log,Jam-3,0.622805528978,1,21
andra.log,Jam-4,0.622805528978,1,21
andra.log,Jam-5,0.622805528978,1,21
andra.log,Jam-6,0.622805528978,1,21
andra.log,Jam-7,0.622805528978,1,21
andra.log,Jam-8,0.622805528978,1,21
andra.log,Jam-9,0.622805528978,1,1
andra.log,Jam-10,0.622805528978,1,21
andra.log,Jam-1,0.622805528978,1,21
andra.log,Jam-2,0.622805528978,1,21
andra.log,Jam-3,0.622805528978,1,21
andra.log,Jam-4,0.622805528978,1,21
andra.log,Jam-5,0.622805528978,1,21
andra.log,Jam-6,0.622805528978,1,21
andra.log,Jam-7,0.622805528978,1,21
andra.log,Jam-8,0.622805528978,1,21
andra.log,Jam-9,0.622805528978,1,1
andra.log,Jam-10,0.622805528978,1,21
andra.log,Jam-1,0.668390275874,1,21
andra.log,Jam-2,0.668390275874,1,21
andra.log,Jam-3,0.668390275874,1,21
andra.log,Jam-4,0.668390275874,1,21
andra.log,Jam-5,0.668390275874,1,21
andra.log,Jam-6,0.668390275874,1,21
andra.log,Jam-7,0.668390275874,1,21
andra.log,Jam-8,0.668390275874,1,21
andra.log,Jam-9,0.668390275874,1,1
andra.log,Jam-10,0.668390275874,1,21
andra.log,Jam-1,0.668390275874,2,21
andra.log,Jam-2,0.668390275874,2,21
andra.log,Jam-3,0.668390275874,2,21
andra.log,Jam-4,0.668390275874,2,21
andra.log,Jam-5,0.668390275874,2,21
andra.log,Jam-6,0.668390275874,2,21
andra.log,Jam-7,0.668390275874,2,21
andra.log,Jam-8,0.668390275874,2,21
andra.log,Jam-9,0.668390275874,2,1
andra.log,Jam-10,0.668390275874,2,21
andra.log,Jam-1,0.868976749057,2,21
andra.log,Jam-2,0.868976749057,2,21
andra.log,Jam-3,0.868976749057,2,21
andra.log,Jam-4,0.868976749057,2,21
andra.log,Jam-5,0.868976749057,2,21
andra.log,Jam-6,0.868976749057,2,21
andra.log,Jam-7,0.868976749057,2,21
andra.log,Jam-8,0.868976749057,2,21
andra.log,Jam-9,0.868976749057,2,1
andra.log,Jam-10,0.868976749057,2,21
andra.log,Jam-1,0.868976749057,3,21
andra.log,Jam-2,0.868976749057,3,21
andra.log,Jam-3,0.868976749057,3,21
andra.log,Jam-4,0.868976749057,3,21
andra.log,Jam-5,0.868976749057,3,21
andra.log,Jam-6,0.868976749057,3,21
andra.log,Jam-7,0.868976749057,3,21
andra.log,Jam-8,0.868976749057,3,21
andra.log,Jam-9,0.868976749057,3,1
andra.log,Jam-10,0.868976749057,3,21
andra.log,Jam-1,0.23222601016,3,21
andra.log,Jam-2,0.23222601016,3,21
andra.log,Jam-3,0.23222601016,3,21
andra.log,Jam-4,0.23222601016,3,21
andra.log,Jam-5,0.23222601016,3,21
andra.log,Jam-6,0.23222601016,3,21
andra.log,Jam-7,0.23222601016,3,21
andra.log,Jam-8,0.23222601016,3,21
andra.log,Jam-9,0.23222601016,3,1
andra.log,Jam-10,0.23222601016,3,21
andra.log,Jam-1,0.23222601016,3,21
andra.log,Jam-2,0.23222601016,3,21
andra.log,Jam-3,0.23222601016,3,21
andra.log,Jam-4,0.23222601016,3,21
andra.log,Jam-5,0.23222601016,3,21
andra.log,Jam-6,0.23222601016,3,21
andra.log,Jam-7,0.23222601016,3,21
andra.log,Jam-8,0.23222601016,3,21
andra.log,Jam-9,0.23222601016,3,1
andra.log,Jam-10,0.23222601016,3,21
andra.log,Jam-1,0.413401355348,3,21
andra.log,Jam-2,0.413401355348,3,21
andra.log,Jam-3,0.413401355348,3,21
andra.log,Jam-4,0.413401355348,3,21
andra.log,Jam-5,0.413401355348,3,21
andra.log,Jam-6,0.413401355348,3,21
andra.log,Jam-7,0.413401355348,3,21
andra.log,Jam-8,0.413401355348,3,21
andra.log,Jam-9,0.413401355348,3,1
andra.log,Jam-10,0.413401355348,3,21
andra.log,Jam-1,0.413401355348,2,21
andra.log,Jam-2,0.413401355348,2,21
andra.log,Jam-3,0.413401355348,2,21
andra.log,Jam-4,0.413401355348,2,21
andra.log,Jam-5,0.413401355348,2,21
andra.log,Jam-6,0.413401355348,2,21
andra.log,Jam-7,0.413401355348,2,21
andra.log,Jam-8,0.413401355348,2,21
andra.log,Jam-9,0.413401355348,2,1
andra.log,Jam-10,0.413401355348,2,21
andra.log,Jam-1,0.413401355348,2,21
andra.log,Jam-2,0.413401355348,2,21
andra.log,Jam-3,0.413401355348,2,21
andra.log,Jam-4,0.413401355348,2,21
andra.log,Jam-5,0.413401355348,2,21
andra.log,Jam-6,0.413401355348,2,21
andra.log,Jam-7,0.413401355348,2,21
andra.log,Jam-8,0.413401355348,2,21
andra.log,Jam-9,0.413401355348,2,1
andra.log,Jam-10,0.413401355348,2,21
andra.log,Jam-1,0.584268648533,2,21
andra.log,Jam-2,0.584268648533,2,21
andra.log,Jam-3,0.584268648533,2,21
andra.log,Jam-4,0.584268648533,2,21
andra.log,Jam-5,0.584268648533,2,21
andra.log,Jam-6,0.584268648533,2,21
andra.log,Jam-7,0.584268648533,2,21
andra.log,Jam-8,0.584268648533,2,21
andra.log,Jam-9,0.584268648533,2,1
andra.log,Jam-10,0.584268648533,2,21
andra.log,Jam-1,0.584268648533,1,21
andra.log,Jam-2,0.584268648533,1,21
andra.log,Jam-3,0.584268648533,1,21
andra.log,Jam-4,0.584268648533,1,21
andra.log,Jam-5,0.584268648533,1,21
andra.log,Jam-6,0.584268648533,1,21
andra.log,Jam-7,0.584268648533,1,21
andra.log,Jam-8,0.584268648533,1,21
andra.log,Jam-9,0.584268648533,1,1
andra.log,Jam-10,0.584268648533,1,21
andra.log,Jam-1,0.584268648533,1,21
andra.log,Jam-2,0.584268648533,1,21
andra.log,Jam-3,0.584268648533,1,21
andra.log,Jam-4,0.584268648533,1,21
andra.log,Jam-5,0.584268648533,1,21
andra.log,Jam-6,0.584268648533,1,21
andra.log,Jam-7,0.584268648533,1,21
andra.log,Jam-8,0.584268648533,1,21
andra.log,Jam-9,0.584268648533,1,1
andra.log,Jam-10,0.584268648533,1,21
andra.log,Jam-1,0.584268648533,1,21
andra.log,Jam-2,0.584268648533,1,21
andra.log,Jam-3,0.584268648533,1,21
andra.log,Jam-4,0.584268648533,1,21
andra.log,Jam-5,0.584268648533,1,21
andra.log,Jam-6,0.584268648533,1,21
andra.log,Jam-7,0.584268648533,1,21
andra.log,Jam-8,0.584268648533,1,21
andra.log,Jam-9,0.584268648533,1,1
andra.log,Jam-10,0.584268648533,1,21
andra.log,Jam-1,0.584268648533,3,21
andra.log,Jam-2,0.584268648533,3,21
andra.log,Jam-3,0.584268648533,3,21
andra.log,Jam-4,0.584268648533,3,21
andra.log,Jam-5,0.584268648533,3,21
andra.log,Jam-6,0.584268648533,3,21
andra.log,Jam-7,0.584268648533,3,21
andra.log,Jam-8,0.584268648533,3,21
andra.log,Jam-9,0.584268648533,3,1
andra.log,Jam-10,0.584268648533,3,21
andra.log,Jam-1,0.0520655009347,3,21
andra.log,Jam-2,0.0520655009347,3,21
andra.log,Jam-3,0.0520655009347,3,21
andra.log,Jam-4,0.0520655009347,3,21
andra.log,Jam-5,0.0520655009347,3,21
andra.log,Jam-6,0.0520655009347,3,21
andra.log,Jam-7,0.0520655009347,3,21
andra.log,Jam-8,0.0520655009347,3,21
andra.log,Jam-9,0.0520655009347,3,1
andra.log,Jam-10,0.0520655009347,3,21
andra.log,Jam-1,0.365225641458,3,21
andra.log,Jam-2,0.365225641458,3,21
andra.log,Jam-3,0.365225641458,3,21
andra.log,Jam-4,0.365225641458,3,21
andra.log,Jam-5,0.365225641458,3,21
andra.log,Jam-6,0.365225641458,3,21
andra.log,Jam-7,0.365225641458,3,21
andra.log,Jam-8,0.365225641458,3,21
andra.log,Jam-9,0.365225641458,3,1
andra.log,Jam-10,0.365225641458,3,21
andra.log,Jam-1,0.102425754365,3,21
andra.log,Jam-2,0.102425754365,3,21
andra.log,Jam-3,0.102425754365,3,21
andra.log,Jam-4,0.102425754365,3,21
andra.log,Jam-5,0.102425754365,3,21
andra.log,Jam-6,0.102425754365,3,21
andra.log,Jam-7,0.102425754365,3,21
andra.log,Jam-8,0.102425754365,3,21
andra.log,Jam-9,0.102425754365,3,1
andra.log,Jam-10,0.102425754365,3,21
andra.log,Jam-1,0.102425754365,1,21
andra.log,Jam-2,0.102425754365,1,21
andra.log,Jam-3,0.102425754365,1,21
andra.log,Jam-4,0.102425754365,1,21
andra.log,Jam-5,0.102425754365,1,21
andra.log,Jam-6,0.102425754365,1,21
andra.log,Jam-7,0.102425754365,1,21
andra.log,Jam-8,0.102425754365,1,21
andra.log,Jam-9,0.102425754365,1,1
andra.log,Jam-10,0.102425754365,1,21
andra.log,Jam-1,0.489156077957,1,21
andra.log,Jam-2,0.489156077957,1,21
andra.log,Jam-3,0.489156077957,1,21
andra.log,Jam-4,0.489156077957,1,21
andra.log,Jam-5,0.489156077957,1,21
andra.log,Jam-6,0.489156077957,1,21
andra.log,Jam-7,0.489156077957,1,21
andra.log,Jam-8,0.489156077957,1,21
andra.log,Jam-9,0.489156077957,1,1
andra.log,Jam-10,0.489156077957,1,21
andra.log,Jam-1,0.489156077957,2,21
andra.log,Jam-2,0.489156077957,2,21
andra.log,Jam-3,0.489156077957,2,21
andra.log,Jam-4,0.489156077957,2,21
andra.log,Jam-5,0.489156077957,2,21
andra.log,Jam-6,0.489156077957,2,21
andra.log,Jam-7,0.489156077957,2,21
andra.log,Jam-8,0.489156077957,2,21
andra.log,Jam-9,0.489156077957,2,1
andra.log,Jam-10,0.489156077957,2,21
andra.log,Jam-1,0.489156077957,3,21
andra.log,Jam-2,0.489156077957,3,21
andra.log,Jam-3,0.489156077957,3,21
andra.log,Jam-4,0.489156077957,3,21
andra.log,Jam-5,0.489156077957,3,21
andra.log,Jam-6,0.489156077957,3,21
andra.log,Jam-7,0.489156077957,3,21
andra.log,Jam-8,0.489156077957,3,21
andra.log,Jam-9,0.489156077957,3,1
andra.log,Jam-10,0.489156077957,3,21
andra.log,Jam-1,0.983489733791,3,21
andra.log,Jam-2,0.983489733791,3,21
andra.log,Jam-3,0.983489733791,3,21
andra.log,Jam-4,0.983489733791,3,21
andra.log,Jam-5,0.983489733791,3,21
andra.log,Jam-6,0.983489733791,3,21
andra.log,Jam-7,0.983489733791,3,21
andra.log,Jam-8,0.983489733791,3,21
andra.log,Jam-9,0.983489733791,3,1
andra.log,Jam-10,0.983489733791,3,21
andra.log,Jam-1,0.983489733791,1,21
andra.log,Jam-2,0.983489733791,1,21
andra.log,Jam-3,0.983489733791,1,21
andra.log,Jam-4,0.983489733791,1,21
andra.log,Jam-5,0.983489733791,1,21
andra.log,Jam-6,0.983489733791,1,21
andra.log,Jam-7,0.983489733791,1,21
andra.log,Jam-8,0.983489733791,1,21
andra.log,Jam-9,0.983489733791,1,1
andra.log,Jam-10,0.983489733791,1,21
andra.log,Jam-1,0.983489733791,3,21
andra.log,Jam-2,0.983489733791,3,21
andra.log,Jam-3,0.983489733791,3,21
andra.log,Jam-4,0.983489733791,3,21
andra.log,Jam-5,0.983489733791,3,21
andra.log,Jam-6,0.983489733791,3,21
andra.log,Jam-7,0.983489733791,3,21
andra.log,Jam-8,0.983489733791,3,21
andra.log,Jam-9,0.983489733791,3,1
andra.log,Jam-10,0.983489733791,3,21
andra.log,Jam-1,0.814272599963,3,21
andra.log,Jam-2,0.814272599963,3,21
andra.log,Jam-3,0.814272599963,3,21
andra.log,Jam-4,0.814272599963,3,21
andra.log,Jam-5,0.814272599963,3,21
andra.log,Jam-6,0.814272599963,3,21
andra.log,Jam-7,0.814272599963,3,21
andra.log,Jam-8,0.814272599963,3,21
andra.log,Jam-9,0.814272599963,3,1
andra.log,Jam-10,0.814272599963,3,21
andra.log,Jam-1,0.814272599963,1,21
andra.log,Jam-2,0.814272599963,1,21
andra.log,Jam-3,0.814272599963,1,21
andra.log,Jam-4,0.814272599963,1,21
andra.log,Jam-5,0.814272599963,1,21
andra.log,Jam-6,0.814272599963,1,21
andra.log,Jam-7,0.814272599963,1,21
andra.log,Jam-8,0.814272599963,1,21
andra.log,Jam-9,0.814272599963,1,1
andra.log,Jam-10,0.814272599963,1,21
andra.log,Jam-1,0.814272599963,1,21
andra.log,Jam-2,0.814272599963,1,21
andra.log,Jam-3,0.814272599963,1,21
andra.log,Jam-4,0.814272599963,1,21
andra.log,Jam-5,0.814272599963,1,21
andra.log,Jam-6,0.814272599963,1,21
andra.log,Jam-7,0.814272599963,1,21
andra.log,Jam-8,0.814272599963,1,21
andra.log,Jam-9,0.814272599963,1,1
andra.log,Jam-10,0.814272599963,1,21
andra.log,Jam-1,0.71124600361,1,21
andra.log,Jam-2,0.71124600361,1,21
andra.log,Jam-3,0.71124600361,1,21
andra.log,Jam-4,0.71124600361,1,21
andra.log,Jam-5,0.71124600361,1,21
andra.log,Jam-6,0.71124600361,1,21
andra.log,Jam-7,0.71124600361,1,21
andra.log,Jam-8,0.71124600361,1,21
andra.log,Jam-9,0.71124600361,1,1
andra.log,Jam-10,0.71124600361,1,21
andra.log,Jam-1,0.636676380977,1,21
andra.log,Jam-2,0.636676380977,1,21
andra.log,Jam-3,0.636676380977,1,21
andra.log,Jam-4,0.636676380977,1,21
andra.log,Jam-5,0.636676380977,1,21
andra.log,Jam-6,0.636676380977,1,21
andra.log,Jam-7,0.636676380977,1,21
andra.log,Jam-8,0.636676380977,1,21
andra.log,Jam-9,0.636676380977,1,1
andra.log,Jam-10,0.636676380977,1,21
andra.log,Jam-1,0.636676380977,2,21
andra.log,Jam-2,0.636676380977,2,21
andra.log,Jam-3,0.636676380977,2,21
andra.log,Jam-4,0.636676380977,2,21
andra.log,Jam-5,0.636676380977,2,21
andra.log,Jam-6,0.636676380977,2,21
andra.log,Jam-7,0.636676380977,2,21
andra.log,Jam-8,0.636676380977,2,21
andra.log,Jam-9,0.636676380977,2,1
andra.log,Jam-10,0.636676380977,2,21
andra.log,Jam-1,0.118709679274,2,21
andra.log,Jam-2,0.118709679274,2,21
andra.log,Jam-3,0.118709679274,2,21
andra.log,Jam-4,0.118709679274,2,21
andra.log,Jam-5,0.118709679274,2,21
andra.log,Jam-6,0.118709679274,2,21
andra.log,Jam-7,0.118709679274,2,21
andra.log,Jam-8,0.118709679274,2,21
andra.log,Jam-9,0.118709679274,2,1
andra.log,Jam-10,0.118709679274,2,21
andra.log,Jam-1,0.0109128294993,2,21
andra.log,Jam-2,0.0109128294993,2,21
andra.log,Jam-3,0.0109128294993,2,21
andra.log,Jam-4,0.0109128294993,2,21
andra.log,Jam-5,0.0109128294993,2,21
andra.log,Jam-6,0.0109128294993,2,21
andra.log,Jam-7,0.0109128294993,2,21
andra.log,Jam-8,0.0109128294993,2,21
andra.log,Jam-9,0.0109128294993,2,1
andra.log,Jam-10,0.0109128294993,2,21
andra.log,Jam-1,0.0854907676146,2,21
andra.log,Jam-2,0.0854907676146,2,21
andra.log,Jam-3,0.0854907676146,2,21
andra.log,Jam-4,0.0854907676146,2,21
andra.log,Jam-5,0.0854907676146,2,21
andra.log,Jam-6,0.0854907676146,2,21
andra.log,Jam-7,0.0854907676146,2,21
andra.log,Jam-8,0.0854907676146,2,21
andra.log,Jam-9,0.0854907676146,2,1
andra.log,Jam-10,0.0854907676146,2,21
andra.log,Jam-1,0.0854907676146,1,21
andra.log,Jam-2,0.0854907676146,1,21
andra.log,Jam-3,0.0854907676146,1,21
andra.log,Jam-4,0.0854907676146,1,21
andra.log,Jam-5,0.0854907676146,1,21
andra.log,Jam-6,0.0854907676146,1,21
andra.log,Jam-7,0.0854907676146,1,21
andra.log,Jam-8,0.0854907676146,1,21
andra.log,Jam-9,0.0854907676146,1,1
andra.log,Jam-10,0.0854907676146,1,21
andra.log,Jam-1,0.692698475735,1,21
andra.log,Jam-2,0.692698475735,1,21
andra.log,Jam-3,0.692698475735,1,21
andra.log,Jam-4,0.692698475735,1,21
andra.log,Jam-5,0.692698475735,1,21
andra.log,Jam-6,0.692698475735,1,21
andra.log,Jam-7,0.692698475735,1,21
andra.log,Jam-8,0.692698475735,1,21
andra.log,Jam-9,0.692698475735,1,1
andra.log,Jam-10,0.692698475735,1,21
andra.log,Jam-1,0.606404520506,1,21
andra.log,Jam-2,0.606404520506,1,21
andra.log,Jam-3,0.606404520506,1,21
andra.log,Jam-4,0.606404520506,1,21
andra.log,Jam-5,0.606404520506,1,21
andra.log,Jam-6,0.606404520506,1,21
andra.log,Jam-7,0.606404520506,1,21
andra.log,Jam-8,0.606404520506,1,21
andra.log,Jam-9,0.606404520506,1,1
andra.log,Jam-10,0.606404520506,1,21
andra.log,Jam-1,0.606404520506,2,21
