A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,initialized,0,,1516303870637
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,window_resize,0,"[1024, 768]",1516303870637
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,2022,off,1516303872659
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,40142,on,1516303912801
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,714,off,1516303913515
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,7443,on,1516303920958
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,1164,off,1516303922122
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,12555,on,1516303934677
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,5272,off,1516303939949
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,1412,on,1516303941361
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,7977,off,1516303949338
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,790,on,1516303950128
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,874,off,1516303951002
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,3884,on,1516303954886
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,1884,off,1516303956770
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,38364,on,1516303995134
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,1237,off,1516303996371
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,1160,on,1516303997531
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,13975,off,1516304011506
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,6642,on,1516304018148
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,1654,off,1516304019802
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,25504,on,1516304045306
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,102945,off,1516304148251
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,1725,on,1516304149976
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,70875,off,1516304220851
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,25594,on,1516304246445
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,109566,off,1516304356011
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,1546,on,1516304357557
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,6749,off,1516304364306
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,6911,on,1516304371217
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,44521,off,1516304415738
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,89887,on,1516304505625
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,window_resize,3313,"[1137, 853]",1516304508938
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,window_resize,473,"[1365, 1024]",1516304509411
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,window_resize,2970,"[866, 794]",1516304512381
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,8462,off,1516304520843
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,2759,on,1516304523602
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,1763,off,1516304525365
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,14688,on,1516304540053
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,5477,off,1516304545530
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,116056,on,1516304661586
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,3314,off,1516304664900
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,63722,on,1516304728622
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,1095,off,1516304729717
A39GADIK8RLMVC:36AHBNMV1SKT9O0GSS6XX0QHZV3YDN,focus,1333,on,1516304731050
